,id,mainteam,visitteam,matchtime,m_score,v_score,mt,vt,mt_grad,vt_grad,score
4582,6562.0,埃塞俄,马拉维,2014-11-19,0.0,0.0,0,119,300,269,1
4583,6563.0,埃塞俄,马里,2014-10-11,0.0,2.0,0,67,300,462,0
4584,6566.0,埃塞俄,尼日利,2013-10-13,1.0,2.0,0,0,300,300,0
4585,6568.0,埃塞俄,南非,2013-6-16,2.0,1.0,0,72,300,432,2
4586,6569.0,埃塞俄,博茨瓦,2013-3-24,1.0,0.0,0,0,300,300,2
4587,6570.0,埃塞俄,尼日利,2013-1-30,0.0,2.0,0,0,300,300,0
4588,6572.0,埃塞俄,苏丹,2012-10-14,2.0,0.0,0,0,300,300,2
4589,6589.0,苏里南,海地,2008-11-20,1.0,1.0,0,108,300,302,1
4590,6590.0,苏里南,哥斯达,2008-10-12,1.0,4.0,0,0,300,300,0
4591,6591.0,苏里南,萨尔瓦,2008-9-11,0.0,2.0,0,0,300,300,0
4592,6596.0,多尼亚,斐济,2017-6-11,2.0,1.0,0,0,300,300,2
4593,6614.0,毛里求斯,加纳,2016-6-5,0.0,2.0,0,50,300,603,0
4594,6615.0,毛里求斯,卢旺达,2016-3-26,1.0,0.0,0,0,300,300,2
4595,6616.0,毛里求斯,肯尼亚,2015-10-7,2.0,5.0,0,111,300,289,0
4596,6617.0,毛里求斯,莫桑比,2015-9-6,1.0,0.0,0,0,300,300,2
4597,6637.0,南苏丹,贝宁,2016-3-23,1.0,2.0,0,84,300,397,0
4598,6638.0,南苏丹,毛里塔尼,2015-10-8,1.0,1.0,0,0,300,300,1
4599,6640.0,塔希提,巴布亚新,2017-3-29,1.0,2.0,0,0,300,300,0
4600,6644.0,塔希提,尼日利,2013-6-18,1.0,6.0,0,0,300,300,0
4601,6651.0,利比里,多哥,2016-6-5,2.0,2.0,0,0,300,300,1
4602,6652.0,利比里,吉布提,2016-3-29,5.0,0.0,0,0,300,300,2
4603,6653.0,利比里,科特迪,2015-11-13,0.0,1.0,0,0,300,300,0
4604,6654.0,利比里,几内比绍,2015-10-8,1.0,1.0,0,0,300,300,1
4605,6655.0,利比里,突尼斯,2015-9-5,1.0,0.0,0,14,300,1012,2
4606,6657.0,利比里,塞内加,2013-6-16,0.0,2.0,0,0,300,300,0
4607,6658.0,利比里,乌干达,2013-3-24,2.0,0.0,0,74,300,426,2
4608,6673.0,科威特,埃及,2018-5-26,1.0,1.0,0,46,300,636,1
4609,6674.0,科威特,喀麦隆,2018-3-25,1.0,3.0,0,50,300,603,0
4610,6675.0,科威特,阿联酋,2017-12-28,0.0,0.0,0,0,300,300,1
4611,6676.0,科威特,阿曼,2017-12-26,0.0,1.0,0,87,300,383,0
4612,6677.0,科威特,沙特,2017-12-22,1.0,2.0,0,0,300,300,0
4613,6678.0,科威特,黎巴嫩,2015-10-14,0.0,0.0,0,82,300,404,1
4614,6679.0,科威特,韩国,2015-10-8,0.0,1.0,0,61,300,520,0
4615,6680.0,科威特,缅甸,2015-9-4,9.0,0.0,0,0,300,300,2
4616,6681.0,科威特,韩国,2015-1-13,0.0,1.0,0,61,300,520,0
4617,6685.0,科威特,泰国,2013-11-19,3.0,1.0,0,0,300,300,2
4618,6686.0,科威特,黎巴嫩,2013-11-15,0.0,0.0,0,82,300,404,1
4619,6688.0,科威特,伊朗,2013-3-27,1.0,1.0,0,34,300,784,1
4620,6691.0,科威特,阿联酋,2011-11-15,2.0,1.0,0,0,300,300,2
4621,6692.0,科威特,黎巴嫩,2011-11-11,0.0,1.0,0,82,300,404,0
4622,6693.0,科威特,韩国,2011-9-7,1.0,1.0,0,61,300,520,1
4623,6697.0,科威特,中国,2011-1-8,0.0,2.0,0,73,300,431,0
4624,6708.0,科威特,澳大利,2010-1-6,2.0,2.0,0,0,300,300,1
4625,6710.0,科威特,印尼,2009-11-14,2.0,1.0,0,0,300,300,2
4626,6717.0,科威特,阿曼,2009-1-28,0.0,1.0,0,87,300,383,0
4627,6721.0,科威特,阿联酋,2008-6-15,2.0,3.0,0,0,300,300,0
4628,6722.0,科威特,叙利亚,2008-6-9,4.0,2.0,0,76,300,423,2
4629,6728.0,尼泊尔,菲律宾,2017-11-14,0.0,0.0,0,111,300,289,1
4630,6729.0,尼泊尔,塔吉克,2017-9-5,1.0,2.0,0,0,300,300,0
4631,6730.0,尼泊尔,也门,2017-6-13,0.0,0.0,0,0,300,300,1
4632,6749.0,伯利兹,洪都拉,2017-1-22,0.0,1.0,0,0,300,300,0
4633,6750.0,伯利兹,哥斯达,2017-1-16,0.0,3.0,0,0,300,300,0
4634,6752.0,伯利兹,加拿大,2015-9-9,1.0,1.0,0,80,300,407,1
4635,6762.0,印尼,冰岛,2018-1-14,1.0,4.0,0,22,300,930,0
4636,6763.0,印尼,冰岛,2018-1-11,0.0,6.0,0,22,300,930,0
4637,6766.0,印尼,斐济,2017-9-2,0.0,0.0,0,0,300,300,1
4638,6767.0,印尼,波多黎各,2017-6-13,0.0,0.0,0,0,300,300,1
4639,6769.0,印尼,泰国,2016-12-14,2.0,1.0,0,0,300,300,2
4640,6770.0,印尼,越南,2016-12-3,2.0,1.0,0,102,300,334,2
4641,6772.0,印尼,马来,2016-9-6,3.0,0.0,0,0,300,300,2
4642,6778.0,印尼,伊拉克,2013-11-19,0.0,2.0,0,91,300,372,0
4643,6779.0,印尼,中国,2013-10-15,1.0,1.0,0,73,300,431,1
4644,6781.0,印尼,沙特,2013-3-23,1.0,2.0,0,0,300,300,0
4645,6782.0,印尼,新加坡,2012-11-28,1.0,0.0,0,0,300,300,2
4646,6783.0,印尼,老挝,2012-11-25,2.0,2.0,0,0,300,300,1
4647,6785.0,印尼,伊朗,2011-11-15,1.0,4.0,0,34,300,784,0
4648,6786.0,印尼,卡塔尔,2011-10-11,2.0,3.0,0,101,300,339,0
4649,6787.0,印尼,巴林,2011-9-6,0.0,2.0,0,116,300,281,0
4650,6789.0,印尼,土库曼,2011-7-28,4.0,3.0,0,0,300,300,2
4651,6790.0,印尼,马来,2010-12-29,2.0,1.0,0,0,300,300,2
4652,6791.0,印尼,菲律宾,2010-12-19,1.0,0.0,0,111,300,289,2
4653,6792.0,印尼,泰国,2010-12-7,2.0,1.0,0,0,300,300,2
4654,6793.0,印尼,老挝,2010-12-4,6.0,0.0,0,0,300,300,2
4655,6794.0,印尼,马来,2010-12-1,5.0,1.0,0,0,300,300,2
4656,6798.0,印尼,乌拉圭,2010-10-8,1.0,7.0,0,17,300,976,0
4657,6799.0,印尼,阿曼,2010-1-6,1.0,2.0,0,87,300,383,0
4658,6800.0,印尼,科威特,2009-11-18,1.0,1.0,0,0,300,300,1
4659,6801.0,印尼,澳大利,2009-1-28,0.0,0.0,0,0,300,300,1
4660,6802.0,印尼,泰国,2008-12-16,0.0,1.0,0,0,300,300,0
4661,6803.0,印尼,新加坡,2008-12-9,0.0,2.0,0,0,300,300,0
4662,6804.0,印尼,柬埔寨,2008-12-7,4.0,0.0,0,0,300,300,2
4663,6805.0,印尼,缅甸,2008-12-5,3.0,0.0,0,0,300,300,2
4664,6808.0,印尼,韩国,2007-7-18,0.0,1.0,0,61,300,520,0
4665,6809.0,印尼,巴林,2007-7-10,2.0,1.0,0,116,300,281,2
4666,6813.0,斐济,爱沙尼,2017-11-19,0.0,2.0,0,0,300,300,0
4667,6814.0,斐济,多尼亚,2017-6-7,2.0,2.0,0,0,300,300,1
4668,6823.0,巴布亚新,所罗门,2017-6-13,1.0,2.0,0,0,300,300,0
4669,6831.0,柬埔寨,约旦,2017-11-14,0.0,1.0,0,118,300,272,0
4670,6832.0,柬埔寨,缅甸,2017-11-9,1.0,2.0,0,0,300,300,0
4671,6833.0,柬埔寨,越南,2017-9-5,1.0,2.0,0,102,300,334,0
4672,6834.0,柬埔寨,阿富汗,2017-6-13,1.0,0.0,0,0,300,300,2
4673,6835.0,柬埔寨,印尼,2017-6-8,0.0,2.0,0,0,300,300,0
4674,6836.0,柬埔寨,印度,2017-3-22,2.0,3.0,0,97,300,354,0
4675,6838.0,柬埔寨,越南,2016-11-26,1.0,2.0,0,102,300,334,0
4676,6844.0,柬埔寨,中华台,2016-6-7,2.0,0.0,0,0,300,300,2
4677,6846.0,柬埔寨,日本,2015-11-17,0.0,2.0,0,60,300,528,0
4678,6847.0,柬埔寨,叙利亚,2015-9-8,0.0,6.0,0,76,300,423,0
4679,6848.0,柬埔寨,阿富汗,2015-6-16,0.0,1.0,0,0,300,300,0
4680,6849.0,柬埔寨,新加坡,2015-6-11,0.0,4.0,0,0,300,300,0
4681,6867.0,格林纳,海地,2015-9-5,1.0,3.0,0,108,300,302,0
4682,6871.0,格林纳,洪都拉,2011-6-11,1.0,7.0,0,0,300,300,0
4683,6875.0,新加坡,马尔代,2018-3-23,3.0,2.0,0,0,300,300,2
4684,6876.0,新加坡,巴林,2017-11-14,0.0,3.0,0,116,300,281,0
4685,6877.0,新加坡,黎巴嫩,2017-11-9,0.0,1.0,0,82,300,404,0
4686,6878.0,新加坡,土库曼,2017-9-5,1.0,1.0,0,0,300,300,1
4687,6879.0,新加坡,香港,2017-8-31,1.0,1.0,0,0,300,300,1
4688,6880.0,新加坡,阿根廷,2017-6-13,0.0,6.0,0,5,300,1254,0
4689,6882.0,新加坡,印尼,2016-11-25,1.0,2.0,0,0,300,300,0
4690,6883.0,新加坡,柬埔寨,2016-11-13,1.0,0.0,0,0,300,300,2
4691,6884.0,新加坡,马来,2016-10-7,0.0,0.0,0,0,300,300,1
4692,6886.0,新加坡,叙利亚,2015-11-17,1.0,2.0,0,76,300,423,0
4693,6887.0,新加坡,日本,2015-11-12,0.0,3.0,0,60,300,528,0
4694,6888.0,新加坡,柬埔寨,2015-10-13,2.0,1.0,0,0,300,300,2
4695,6889.0,新加坡,阿富汗,2015-10-8,1.0,0.0,0,0,300,300,2
4696,6891.0,新加坡,关岛,2015-3-31,2.0,2.0,0,0,300,300,1
4697,6892.0,新加坡,马来,2014-11-29,1.0,3.0,0,0,300,300,0
4698,6893.0,新加坡,缅甸,2014-11-26,4.0,2.0,0,0,300,300,2
4699,6894.0,新加坡,泰国,2014-11-23,1.0,2.0,0,0,300,300,0
4700,6897.0,新加坡,约旦,2014-2-4,1.0,3.0,0,118,300,272,0
4701,6898.0,新加坡,叙利亚,2013-10-15,2.0,1.0,0,76,300,423,2
4702,6899.0,新加坡,阿曼,2013-8-14,0.0,2.0,0,87,300,383,0
4703,6900.0,新加坡,泰国,2012-12-19,3.0,1.0,0,0,300,300,2
4704,6901.0,新加坡,菲律宾,2012-12-12,1.0,0.0,0,111,300,289,2
4705,6902.0,新加坡,老挝,2012-12-1,4.0,3.0,0,0,300,300,2
4706,6904.0,新加坡,中国,2011-11-15,0.0,4.0,0,73,300,431,0
4707,6905.0,新加坡,约旦,2011-10-11,0.0,3.0,0,118,300,272,0
4708,6906.0,新加坡,伊拉克,2011-9-6,0.0,2.0,0,91,300,372,0
4709,6907.0,新加坡,马来,2011-7-23,5.0,3.0,0,0,300,300,2
4710,6909.0,新加坡,缅甸,2010-12-5,2.0,1.0,0,0,300,300,2
4711,6910.0,新加坡,菲律宾,2010-12-2,1.0,1.0,0,111,300,289,1
4712,6912.0,新加坡,伊朗,2010-1-6,1.0,3.0,0,34,300,784,0
4713,6914.0,新加坡,泰国,2009-11-14,1.0,3.0,0,0,300,300,0
4714,6917.0,新加坡,利物浦,2009-7-26,0.0,5.0,0,0,300,300,0
4715,6918.0,新加坡,约旦,2009-1-28,2.0,1.0,0,118,300,272,2
4716,6919.0,新加坡,越南,2008-12-21,0.0,1.0,0,102,300,334,0
4717,6920.0,新加坡,缅甸,2008-12-7,3.0,1.0,0,0,300,300,2
4718,6921.0,新加坡,柬埔寨,2008-12-5,5.0,0.0,0,0,300,300,2
4719,6923.0,新加坡,沙特,2008-6-14,0.0,2.0,0,0,300,300,0
4720,6924.0,新加坡,乌兹别,2008-6-2,3.0,7.0,0,0,300,300,0
4721,6932.0,马来,蒙古,2018-3-22,2.0,2.0,0,0,300,300,1
4722,6933.0,马来,朝鲜,2017-11-13,1.0,4.0,0,110,300,297,0
4723,6934.0,马来,香港,2017-9-5,1.0,1.0,0,0,300,300,1
4724,6936.0,马来,黎巴嫩,2017-6-13,1.0,2.0,0,82,300,404,0
4725,6937.0,马来,越南,2016-11-23,0.0,1.0,0,102,300,334,0
4726,6938.0,马来,柬埔寨,2016-11-20,3.0,2.0,0,0,300,300,2
4727,6940.0,马来,阿富汗,2016-10-11,1.0,1.0,0,0,300,300,1
4728,6941.0,马来,东帝汶,2016-6-2,3.0,0.0,0,0,300,300,2
4729,6944.0,马来,阿联酋,2015-11-17,1.0,2.0,0,0,300,300,0
4730,6945.0,马来,沙特,2015-9-8,0.0,3.0,0,0,300,300,0
4731,6946.0,马来,巴勒斯,2015-6-16,0.0,6.0,0,0,300,300,0
4732,6947.0,马来,东帝汶,2015-6-11,1.0,1.0,0,0,300,300,1
4733,6949.0,马来,泰国,2014-12-20,3.0,2.0,0,0,300,300,2
4734,6950.0,马来,越南,2014-12-7,1.0,2.0,0,102,300,334,0
4735,6951.0,马来,泰国,2014-11-26,2.0,3.0,0,0,300,300,0
4736,6952.0,马来,缅甸,2014-11-23,0.0,0.0,0,0,300,300,1
4737,6953.0,马来,卡塔尔,2013-11-19,0.0,1.0,0,101,300,339,0
4738,6954.0,马来,巴林,2013-10-15,1.0,1.0,0,116,300,281,1
4739,6956.0,马来,也门,2013-3-22,2.0,1.0,0,0,300,300,2
4740,6957.0,马来,泰国,2012-12-9,1.0,1.0,0,0,300,300,1
4741,6958.0,马来,印尼,2012-12-1,2.0,0.0,0,0,300,300,2
4742,6959.0,马来,老挝,2012-11-28,4.0,1.0,0,0,300,300,2
4743,6960.0,马来,新加坡,2012-11-25,0.0,3.0,0,0,300,300,0
4744,6964.0,马来,新加坡,2011-7-28,1.0,1.0,0,0,300,300,1
4745,6965.0,马来,印尼,2010-12-26,3.0,0.0,0,0,300,300,2
4746,6966.0,马来,越南,2010-12-15,2.0,0.0,0,102,300,334,2
4747,6967.0,马来,老挝,2010-12-7,5.0,1.0,0,0,300,300,2
4748,6970.0,马来,乌兹别,2009-11-18,1.0,3.0,0,0,300,300,0
4749,6973.0,马来,阿联酋,2009-1-21,0.0,5.0,0,0,300,300,0
4750,6974.0,马来,越南,2008-12-8,2.0,3.0,0,102,300,334,0
4751,6975.0,马来,老挝,2008-12-6,3.0,0.0,0,0,300,300,2
4752,6978.0,马来,中国,2007-7-10,1.0,5.0,0,73,300,431,0
4753,6985.0,冈比亚,毛里塔尼,2016-3-30,0.0,0.0,0,0,300,300,1
4754,6986.0,冈比亚,纳米比,2015-10-10,1.0,1.0,0,0,300,300,1
4755,6987.0,冈比亚,喀麦隆,2015-9-7,0.0,1.0,0,50,300,603,0
4756,6989.0,冈比亚,坦桑尼,2013-9-8,2.0,0.0,0,0,300,300,2
4757,6990.0,冈比亚,科特迪,2013-6-9,0.0,3.0,0,0,300,300,0
4758,7001.0,圣文森特,美国,2016-9-3,0.0,6.0,0,24,300,880,0
4759,7002.0,圣文森特,特立尼,2016-3-26,2.0,3.0,0,0,300,300,0
4760,7003.0,圣文森特,危地马,2015-11-18,0.0,4.0,0,0,300,300,0
4761,7012.0,波多黎各,美国,2016-5-22,1.0,3.0,0,24,300,880,0
4762,7015.0,波多黎各,西班牙,2012-8-16,1.0,2.0,0,8,300,1162,0
4763,7019.0,乍得,埃及,2015-11-14,1.0,0.0,0,46,300,636,2
4764,7031.0,摩尔多,亚美尼,2018-6-4,0.0,0.0,0,0,300,300,1
4765,7032.0,摩尔多,韩国,2018-1-27,0.0,1.0,0,61,300,520,0
4766,7033.0,摩尔多,奥地利,2017-10-10,0.0,1.0,0,26,300,841,0
4767,7034.0,摩尔多,威尔士,2017-9-6,0.0,2.0,0,21,300,931,0
4768,7035.0,摩尔多,格鲁吉,2017-6-11,2.0,2.0,0,0,300,300,1
4769,7036.0,摩尔多,爱尔兰,2016-10-10,1.0,3.0,0,0,300,300,0
4770,7037.0,摩尔多,塞尔维,2016-10-7,0.0,3.0,0,0,300,300,0
4771,7038.0,摩尔多,俄罗斯,2015-10-10,1.0,2.0,0,66,300,493,0
4772,7039.0,摩尔多,黑山,2015-9-9,0.0,2.0,0,43,300,671,0
4773,7040.0,摩尔多,瑞典,2015-3-28,0.0,2.0,0,23,300,889,0
4774,7041.0,摩尔多,列支敦,2014-11-16,0.0,1.0,0,0,300,300,0
4775,7042.0,摩尔多,奥地利,2014-10-10,1.0,2.0,0,26,300,841,0
4776,7043.0,摩尔多,加拿大,2014-5-27,1.0,1.0,0,80,300,407,1
4777,7047.0,摩尔多,圣马力,2013-10-11,3.0,0.0,0,0,300,300,2
4778,7049.0,摩尔多,波兰,2013-6-8,1.0,1.0,0,10,300,1128,1
4779,7050.0,摩尔多,黑山,2013-3-23,0.0,1.0,0,43,300,671,0
4780,7052.0,摩尔多,乌克兰,2012-10-13,0.0,0.0,0,30,300,777,1
4781,7053.0,摩尔多,英格兰,2012-9-8,0.0,5.0,0,13,300,1040,0
4782,7054.0,摩尔多,白俄,2012-2-29,0.0,0.0,0,0,300,300,1
4783,7055.0,摩尔多,圣马力,2011-10-12,4.0,0.0,0,0,300,300,2
4784,7056.0,摩尔多,匈牙利,2011-9-7,0.0,2.0,0,49,300,604,0
4785,7057.0,摩尔多,瑞典,2011-6-4,1.0,4.0,0,23,300,889,0
4786,7058.0,摩尔多,荷兰,2010-10-9,0.0,1.0,0,19,300,969,0
4787,7059.0,摩尔多,芬兰,2010-9-4,2.0,0.0,0,62,300,507,2
4788,7064.0,摩尔多,希腊,2009-9-10,1.0,1.0,0,44,300,657,1
4789,7065.0,摩尔多,卢森堡,2009-9-5,0.0,0.0,0,83,300,401,1
4790,7066.0,摩尔多,瑞士,2009-3-29,0.0,2.0,0,6,300,1179,0
4791,7068.0,摩尔多,以色列,2008-9-11,1.0,2.0,0,98,300,347,0
4792,7069.0,摩尔多,拉脱维,2008-9-6,1.0,2.0,0,0,300,300,0
4793,7072.0,摩尔多,匈牙利,2007-11-18,3.0,0.0,0,49,300,604,2
4794,7073.0,摩尔多,土耳其,2007-10-14,1.0,1.0,0,37,300,714,1
4795,7074.0,摩尔多,挪威,2007-9-9,0.0,1.0,0,48,300,608,0
4796,7080.0,摩尔多,斯洛文,2005-9-8,1.0,2.0,0,0,300,300,0
4797,7092.0,老挝,东帝汶,2017-12-3,2.0,1.0,0,0,300,300,2
4798,7093.0,老挝,菲律宾,2017-12-1,1.0,3.0,0,111,300,289,0
4799,7095.0,老挝,马尔代,2016-10-11,1.0,1.0,0,0,300,300,1
4800,7096.0,老挝,印度,2016-6-2,0.0,1.0,0,97,300,354,0
4801,7098.0,老挝,韩国,2015-11-17,0.0,5.0,0,61,300,520,0
4802,7099.0,老挝,马来,2015-10-8,1.0,3.0,0,0,300,300,0
4803,7100.0,老挝,科威特,2015-9-8,0.0,2.0,0,0,300,300,0
4804,7101.0,老挝,黎巴嫩,2015-6-16,0.0,2.0,0,82,300,404,0
4805,7102.0,老挝,缅甸,2015-6-11,2.0,2.0,0,0,300,300,1
4806,7111.0,老挝,中国,2011-7-28,1.0,6.0,0,73,300,431,0
4807,7119.0,列支敦,以色列,2017-10-7,0.0,1.0,0,98,300,347,0
4808,7120.0,列支敦,西班牙,2017-9-6,0.0,8.0,0,8,300,1162,0
4809,7121.0,列支敦,马其顿,2017-3-25,0.0,3.0,0,77,300,422,0
4810,7122.0,列支敦,意大利,2016-11-13,0.0,4.0,0,20,300,947,0
4811,7123.0,列支敦,阿尔巴,2016-10-7,0.0,2.0,0,0,300,300,0
4812,7124.0,列支敦,法罗,2016-3-29,2.0,3.0,0,0,300,300,0
4813,7125.0,列支敦,瑞典,2015-10-10,0.0,2.0,0,23,300,889,0
4814,7126.0,列支敦,俄罗斯,2015-9-9,0.0,7.0,0,66,300,493,0
4815,7127.0,列支敦,摩尔多,2015-6-14,1.0,1.0,0,0,300,300,1
4816,7129.0,列支敦,奥地利,2015-3-28,0.0,5.0,0,26,300,841,0
4817,7130.0,列支敦,黑山,2014-10-10,0.0,0.0,0,43,300,671,1
4818,7131.0,列支敦,白俄,2014-5-22,1.0,5.0,0,0,300,300,0
4819,7132.0,列支敦,爱沙尼,2013-11-20,0.0,3.0,0,0,300,300,0
4820,7133.0,列支敦,希腊,2013-9-7,0.0,1.0,0,44,300,657,0
4821,7135.0,列支敦,斯洛伐,2013-6-8,1.0,1.0,0,0,300,300,1
4822,7136.0,列支敦,拉脱维,2013-3-23,1.0,1.0,0,0,300,300,1
4823,7138.0,列支敦,立陶宛,2012-10-13,0.0,2.0,0,0,300,300,0
4824,7139.0,列支敦,波黑,2012-9-8,1.0,8.0,0,41,300,688,0
4825,7140.0,列支敦,苏格兰,2011-10-9,0.0,1.0,0,34,300,735,0
4826,7141.0,列支敦,瑞士,2011-8-11,1.0,2.0,0,6,300,1179,0
4827,7142.0,列支敦,立陶宛,2011-6-4,2.0,0.0,0,0,300,300,2
4828,7143.0,列支敦,捷克,2010-10-13,0.0,2.0,0,0,300,300,0
4829,7144.0,列支敦,西班牙,2010-9-4,0.0,4.0,0,8,300,1162,0
4830,7145.0,列支敦,威尔士,2009-10-15,0.0,2.0,0,21,300,931,0
4831,7146.0,列支敦,阿塞拜,2009-10-11,0.0,2.0,0,0,300,300,0
4832,7147.0,列支敦,芬兰,2009-9-10,1.0,1.0,0,62,300,507,1
4833,7148.0,列支敦,葡萄牙,2009-8-13,0.0,3.0,0,4,300,1306,0
4834,7149.0,列支敦,俄罗斯,2009-4-2,0.0,1.0,0,66,300,493,0
4835,7151.0,列支敦,德国,2008-9-7,0.0,6.0,0,1,300,1544,0
4836,7152.0,列支敦,冰岛,2007-10-18,3.0,0.0,0,22,300,930,2
4837,7153.0,列支敦,瑞典,2007-10-14,0.0,3.0,0,23,300,889,0
4838,7161.0,列支敦,多哥,2006-6-3,0.0,1.0,0,0,300,300,0
4839,7163.0,列支敦,卢森堡,2005-9-8,3.0,0.0,0,83,300,401,2
4840,7169.0,古巴,美国,2016-10-8,0.0,2.0,0,24,300,880,0
4841,7173.0,古巴,危地马,2015-7-16,1.0,0.0,0,0,300,300,2
4842,7175.0,古巴,伯利兹,2013-7-17,4.0,0.0,0,0,300,300,2
4843,7177.0,古巴,洪都拉,2012-9-8,0.0,3.0,0,0,300,300,0
4844,7178.0,古巴,加拿大,2012-6-9,0.0,1.0,0,80,300,407,0
4845,7179.0,古巴,墨西哥,2011-6-10,0.0,5.0,0,15,300,1008,0
4846,7180.0,古巴,危地马,2008-10-16,2.0,1.0,0,0,300,300,2
4847,7181.0,古巴,美国,2008-9-7,0.0,1.0,0,24,300,880,0
4848,7182.0,古巴,特立尼,2008-8-21,1.0,3.0,0,0,300,300,0
4849,7184.0,古巴,洪都拉,2007-6-14,0.0,5.0,0,0,300,300,0
4850,7187.0,圭亚那,墨西哥,2012-10-13,0.0,5.0,0,15,300,1008,0
4851,7188.0,圭亚那,萨尔瓦,2012-9-12,2.0,3.0,0,0,300,300,0
4852,7189.0,圭亚那,哥斯达,2012-6-13,0.0,4.0,0,0,300,300,0
4853,7194.0,不丹,阿曼,2017-11-14,2.0,4.0,0,87,300,383,0
4854,7195.0,不丹,巴勒斯,2017-9-5,0.0,2.0,0,0,300,300,0
4855,7196.0,不丹,马尔代,2017-6-13,0.0,2.0,0,0,300,300,0
4856,7197.0,不丹,孟加拉,2016-10-10,3.0,1.0,0,0,300,300,2
4857,7200.0,不丹,马尔代,2015-10-8,3.0,4.0,0,0,300,300,0
4858,7201.0,不丹,中国,2015-6-16,0.0,6.0,0,73,300,431,0
4859,7203.0,马耳他,卢森堡,2018-3-23,0.0,1.0,0,83,300,401,0
4860,7204.0,马耳他,爱沙尼,2017-11-12,0.0,3.0,0,0,300,300,0
4861,7205.0,马耳他,立陶宛,2017-10-6,1.0,1.0,0,0,300,300,1
4862,7206.0,马耳他,英格兰,2017-9-2,0.0,4.0,0,13,300,1040,0
4863,7207.0,马耳他,斯洛伐,2017-3-27,1.0,3.0,0,0,300,300,0
4864,7208.0,马耳他,冰岛,2016-11-16,0.0,2.0,0,22,300,930,0
4865,7209.0,马耳他,斯洛文,2016-11-12,0.0,1.0,0,0,300,300,0
4866,7210.0,马耳他,苏格兰,2016-9-5,1.0,5.0,0,34,300,735,0
4867,7211.0,马耳他,摩尔多,2016-3-24,0.0,0.0,0,0,300,300,1
4868,7212.0,马耳他,克罗地,2015-10-14,0.0,1.0,0,0,300,300,0
4869,7213.0,马耳他,阿塞拜,2015-9-6,2.0,2.0,0,0,300,300,1
4870,7214.0,马耳他,保加利,2015-6-13,0.0,1.0,0,0,300,300,0
4871,7215.0,马耳他,立陶宛,2015-6-9,2.0,0.0,0,0,300,300,2
4872,7216.0,马耳他,意大利,2014-10-14,0.0,1.0,0,20,300,947,0
4873,7217.0,马耳他,挪威,2014-10-11,0.0,3.0,0,48,300,608,0
4874,7218.0,马耳他,法罗,2013-11-20,3.0,2.0,0,0,300,300,2
4875,7219.0,马耳他,捷克,2013-10-12,1.0,4.0,0,0,300,300,0
4876,7220.0,马耳他,保加利,2013-9-11,1.0,2.0,0,0,300,300,0
4877,7221.0,马耳他,丹麦,2013-9-7,1.0,2.0,0,12,300,1054,0
4878,7222.0,马耳他,意大利,2013-3-27,0.0,2.0,0,20,300,947,0
4879,7224.0,马耳他,亚美尼,2012-9-8,0.0,1.0,0,0,300,300,0
4880,7225.0,马耳他,列支敦,2012-3-1,2.0,1.0,0,0,300,300,2
4881,7226.0,马耳他,以色列,2011-10-12,0.0,2.0,0,98,300,347,0
4882,7227.0,马耳他,格鲁吉,2011-9-7,1.0,1.0,0,0,300,300,1
4883,7228.0,马耳他,克罗地,2011-9-3,1.0,3.0,0,0,300,300,0
4884,7229.0,马耳他,希腊,2011-3-27,0.0,1.0,0,44,300,657,0
4885,7230.0,马耳他,瑞士,2011-2-10,0.0,0.0,0,6,300,1179,1
4886,7231.0,马耳他,拉脱维,2010-9-8,0.0,2.0,0,0,300,300,0
4887,7234.0,马耳他,保加利,2009-11-19,1.0,4.0,0,0,300,300,0
4888,7236.0,马耳他,瑞典,2009-9-10,0.0,1.0,0,23,300,889,0
4889,7239.0,马耳他,丹麦,2009-3-29,0.0,3.0,0,12,300,1054,0
4890,7240.0,马耳他,阿尔巴,2009-2-12,0.0,0.0,0,0,300,300,1
4891,7242.0,马耳他,匈牙利,2008-10-16,0.0,1.0,0,49,300,604,0
4892,7243.0,马耳他,葡萄牙,2008-9-7,0.0,4.0,0,4,300,1306,0
4893,7247.0,马耳他,挪威,2007-11-22,1.0,4.0,0,48,300,608,0
4894,7248.0,马耳他,摩尔多,2007-10-18,2.0,3.0,0,0,300,300,0
4895,7250.0,马耳他,土耳其,2007-9-9,2.0,2.0,0,37,300,714,1
4896,7274.0,蒙古,印尼,2017-12-4,2.0,3.0,0,0,300,300,0
4897,7284.0,圣多美,利比亚,2016-3-23,2.0,1.0,0,100,300,341,2
4898,7286.0,圣多美,摩洛哥,2015-9-5,0.0,3.0,0,42,300,681,0
4899,7287.0,阿鲁巴,圣文森特,2015-9-9,2.0,1.0,0,0,300,300,2
4900,7296.0,塞舌尔,阿尔及,2016-6-2,0.0,2.0,0,0,300,300,0
4901,7297.0,塞舌尔,莱索托,2016-3-26,2.0,0.0,0,0,300,300,2
4902,7298.0,塞舌尔,布隆迪,2015-10-7,0.0,1.0,0,0,300,300,0
4903,7313.0,关岛,伊朗,2015-11-17,0.0,6.0,0,34,300,784,0
4904,7314.0,关岛,阿曼,2015-9-8,0.0,0.0,0,87,300,383,1
4905,7315.0,关岛,印度,2015-6-16,2.0,1.0,0,97,300,354,2
